time,participant,order,app_suna,non_suna,app_ono,non_ono,utterance
0:00:54,participant24,1,0,0,0,0,アンパンマン
0:00:58,participant24,1,0,0,0,0,アンパンマン
0:00:59,participant24,1,0,0,0,0,これは？
0:01:02,participant24,1,0,0,0,0,まゆちゃん
0:01:04,participant24,1,0,0,0,0,なんか入っとるでなんか入っとるで
0:01:11,participant24,1,0,0,0,0,何が入っとった？
0:01:14,participant24,1,0,0,1,0,このこれは？このこれは？
0:01:17,participant24,1,0,0,0,0,これは？
0:01:19,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐるぐるぐる
0:01:21,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐるぐるぐる
0:01:26,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐる
0:01:30,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐる
0:01:33,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐる
0:01:36,participant24,1,0,0,0,0,ぐるぐるぐるぐる
0:01:45,participant24,1,0,0,0,0,できるかな
0:01:59,participant24,1,0,0,0,0,ここや
0:02:01,participant24,1,0,0,0,0,ここや
0:02:02,participant24,1,0,0,0,0,まゆちゃん入れてみて
0:02:03,participant24,1,0,0,0,0,な、まゆちゃん入れてみて
0:02:07,participant24,1,0,0,0,0,よいしょ
0:02:08,participant24,1,0,0,0,0,頑張れ
0:02:10,participant24,1,0,0,0,0,入った～
0:02:13,participant24,1,0,0,0,0,うん
0:02:16,participant24,1,1,0,0,0,今度は？
0:02:18,participant24,1,0,0,0,0,なんかいっぱいおもちゃあるよ
0:02:21,participant24,1,0,0,0,0,いくで、まゆちゃんいくで
0:02:28,participant24,1,0,0,0,0,わ～
0:02:31,participant24,1,1,0,1,0,びっくりしたねびっくりしたね
0:02:34,participant24,1,0,0,0,0,いくで？
0:02:36,participant24,1,0,0,0,0,いくよ？
0:02:38,participant24,1,0,0,0,0,手離すよ手離すよ
0:02:41,participant24,1,0,0,0,0,ぐるぐるぐるぐるぐるぐるぐるぐるぐるくるくるくる
0:02:45,participant24,1,0,0,0,0,いっぱい動いたよ
0:02:47,participant24,1,0,0,0,0,じゃあ今度まゆちゃん自分でおいてみて
0:02:49,participant24,1,0,0,0,0,はい
0:02:52,participant24,1,0,0,0,0,はい、ここにまゆちゃん自分でおいてください
0:02:55,participant24,1,0,0,0,0,ここにおいてみてここにおいてみて
0:02:58,participant24,1,0,0,0,0,うん
0:02:59,participant24,1,0,0,0,0,そう
0:03:00,participant24,1,0,0,0,0,くるくるくるくるくるくるくるくるくるくるくるくる
0:03:04,participant24,1,0,0,0,0,じゃあ今度赤、赤置いてみて赤
0:03:17,participant24,1,1,0,1,0,こっちが良かった？
0:03:25,participant24,1,0,0,0,0,ぐるぐるぐる
0:03:31,participant24,1,0,0,0,0,うん
0:03:33,participant24,1,1,0,1,0,これどうやって遊ぶと思う？
0:03:39,participant24,1,1,0,1,0,どうやって遊ぶかな
0:03:40,participant24,1,0,0,0,0,くるくるくるくるくる
0:03:44,participant24,1,0,0,0,0,でんでん太鼓や
0:03:45,participant24,1,0,0,0,0,くるくるくるくるくるくるくる
0:03:50,participant24,1,0,0,0,0,てんとう虫虫
0:03:52,participant24,1,0,0,0,0,てんとう虫虫
0:03:57,participant24,1,0,0,0,0,そうそうそうそうそうそうそうそう
0:03:58,participant24,1,0,0,0,0,いたいたいたいたい
0:04:02,participant24,1,0,0,0,0,まあちゃんいっぱいいっぱいおもちゃあるで？
0:04:05,participant24,1,0,0,0,0,まあちゃんいっぱいいっぱいおもちゃあるよ
0:04:08,participant24,1,0,0,0,0,これなーんだ
0:04:09,participant24,1,0,0,0,0,ちょっと探してみて
0:04:15,participant24,1,0,0,0,0,うん
0:04:18,participant24,1,0,0,0,0,こんにちは
0:04:22,participant24,1,0,0,0,0,こんにちは
0:04:28,participant24,1,0,0,0,0,あ、まゆちゃん
0:04:39,participant24,1,0,0,0,0,こんにちは
0:04:42,participant24,1,0,0,0,0,こんにちは
0:04:48,participant24,1,0,0,0,0,他は？
0:04:48,participant24,1,1,0,0,0,他何がある？
0:04:50,participant24,1,0,0,0,0,倒れる倒れる
0:04:51,participant24,1,0,0,0,0,これたったら倒れるで？
0:04:56,participant24,1,0,0,0,0,そうそうそうそうそう
0:04:57,participant24,1,0,0,0,0,だめだめだめだめ
0:05:05,participant24,1,0,0,0,0,うん
0:05:10,participant24,1,0,0,0,0,じゃあここ、ここにおいてみておいてみて
0:05:15,participant24,1,0,0,0,0,置いてみて手離すよ手離すよ
0:05:17,participant24,1,0,0,0,0,せーの
0:05:22,participant24,1,1,0,1,0,おもしろいね
0:05:29,participant24,1,0,0,0,0,これ誰だ
0:05:32,participant24,1,0,0,0,0,キリンさん
0:05:33,participant24,1,1,0,1,0,キリンさんいらんの
0:05:37,participant24,1,0,0,0,0,まゆちゃん
0:05:39,participant24,1,0,0,0,0,ワンワン
0:05:40,participant24,1,0,0,0,0,ワンワンがおるよ
0:05:43,participant24,1,0,0,1,0,お家にあるやつと一緒やワンワン
0:05:51,participant24,1,0,0,0,0,ワンワン
0:05:53,participant24,1,0,0,0,0,いくで？
0:05:53,participant24,1,0,0,0,0,ぽいっ
0:05:56,participant24,1,0,0,0,0,よし、とってきて
0:05:57,participant24,1,0,0,0,0,レッツゴー
0:06:01,participant24,1,0,0,0,0,はい、ちょうだい
0:06:05,participant24,1,0,0,0,0,ちょうだい
0:06:06,participant24,1,1,0,1,0,くれんの？
0:06:08,participant24,1,0,0,0,0,どうぞどうぞ
0:06:11,participant24,1,0,0,0,0,どうぞ
0:06:11,participant24,1,1,0,1,0,はい、ありがとう
0:06:13,participant24,1,0,0,0,0,どうぞ
0:06:16,participant24,1,0,0,0,0,ください
0:06:19,participant24,1,0,0,0,0,ください
0:06:25,participant24,1,0,0,0,0,はい、ください
0:06:27,participant24,1,0,1,1,0,くれんの
0:06:28,participant24,1,0,1,1,0,くれんの
0:06:33,participant24,1,0,0,0,0,おっとととと
0:06:34,participant24,1,0,0,0,0,おーとっととと
0:06:39,participant24,1,0,0,0,0,おーーーーーーーーーーーーーーーーーーー
0:06:46,participant24,1,0,0,0,0,歩くの
0:06:48,participant24,1,0,0,0,0,よいしょ
0:06:57,participant24,1,1,0,1,0,それ気になるん
0:07:05,participant24,1,1,0,1,0,それが気になる
0:07:08,participant24,1,0,0,0,0,はい、どうぞ
0:07:15,participant24,1,0,0,0,0,開けてみる？
0:07:18,participant24,1,0,0,0,0,あ
0:07:20,participant24,1,0,0,0,0,音が鳴る
0:07:22,participant24,1,0,0,0,0,音が鳴るやん
0:07:25,participant24,1,0,0,0,0,結構強く押さないけん
0:07:40,participant24,1,0,0,0,0,きーのーこ
0:08:01,participant24,1,0,0,0,0,きーのーこ
0:08:07,participant24,1,0,0,0,0,うん
0:08:10,participant24,1,0,0,0,0,ぎゅっぎゅぎゅっぎゅ
0:08:13,participant24,1,0,0,0,0,ぎゅっぎゅ
0:08:19,participant24,1,0,0,0,0,持ち上げられ...
0:08:21,participant24,1,0,0,0,0,持てる？持てる？
0:08:22,participant24,1,0,0,0,0,あ、まゆちゃん見てここほら
0:08:25,participant24,1,0,0,0,0,お顔があるよ
0:08:28,participant24,1,0,0,0,0,あら、まゆちゃんのお顔があるよ
0:08:51,participant24,1,1,0,0,0,はい、はいじゃ今度は？
0:08:53,participant24,1,0,0,0,0,ワンちゃんとキリンさん
0:09:02,participant24,1,0,0,0,0,ん、じゃあもっかいバイキンマン
0:09:03,participant24,1,1,0,0,0,バイキンマンどうやったら開くと思う？まゆちゃん
0:09:09,participant24,1,0,0,0,0,開いた
0:09:15,participant24,1,1,0,0,0,どうやったら開く？
0:09:16,participant24,1,0,0,0,0,ここぽっつん押してみて
0:09:17,participant24,1,0,0,0,0,ぎゅっと押してみて？
0:09:20,participant24,1,0,0,0,0,トイレのトイレのボタンみたいなん押してみて
0:09:22,participant24,1,0,0,0,0,ボタンぎゅって押してみて？
0:09:29,participant24,1,0,0,0,0,これ、もいっかいちょっとぎゅっって押して
0:09:32,participant24,1,0,0,0,0,よし、押し、押してみて
0:09:35,participant24,1,0,0,0,0,ぎゅーって
0:09:36,participant24,1,0,0,0,0,ボタンぎゅっておす
0:09:37,participant24,1,0,0,0,0,トイレのトイレのボタンと一緒
0:09:40,participant24,1,0,0,0,0,トイレのボタンみたいなん押してみて
0:09:42,participant24,1,0,0,0,0,ぎゅって
0:09:44,participant24,1,0,0,0,0,そうそうそう
0:09:45,participant24,1,0,0,0,0,お～～開いた
0:09:47,participant24,1,0,0,0,0,こっちは？
0:09:51,participant24,1,0,0,0,0,あ、できた
0:09:53,participant24,1,0,0,0,0,できたじゃん
0:09:55,participant24,1,0,0,0,0,今度これは？
0:09:55,participant24,1,1,0,0,0,ドキンちゃんどうやったら開くかな
0:00:03,participant24,2,1,0,0,0,ドキンちゃんどうやったら開く？
0:00:06,participant24,2,0,0,0,0,ドキンちゃんほらドキンちゃんほら
0:00:07,participant24,2,0,0,0,0,くるっ
0:00:13,participant24,2,0,0,0,0,あ、でーきたー
0:00:17,participant24,2,0,0,0,0,上手できた
0:00:20,participant24,2,0,0,0,0,できた
0:00:23,participant24,2,0,0,0,0,上手できたじゃん
0:00:27,participant24,2,1,0,1,0,あ、メロンパンナちゃんがいいの？
0:00:31,participant24,2,0,0,0,0,はい
0:00:41,participant24,2,0,0,0,0,まゆちゃん、アンパンマンは？アンパンマン
0:00:43,participant24,2,1,0,1,0,アンパンマンどうやったら開くと思う？
0:00:46,participant24,2,0,0,0,0,まゆちゃんは？
0:00:59,participant24,2,1,0,1,0,まゆちゃんアンパンマンどうやったら開くと思う？アンパンマン
0:01:11,participant24,2,0,0,0,0,ちょっとまゆちゃん
0:01:30,participant24,2,0,0,1,0,あれ、さっきバイキンマンどうやって開いたんじゃろうね
0:01:34,participant24,2,0,0,0,0,これは？
0:01:35,participant24,2,0,0,0,0,しょくぱんまんのあーおは？あーお
0:01:37,participant24,2,0,0,0,0,ぽつっ
0:01:43,participant24,2,0,0,0,0,アンパンマンもぽつっ
0:01:53,participant24,2,0,0,0,0,できた
0:01:55,participant24,2,0,0,0,0,これは？
0:01:56,participant24,2,0,0,0,0,これはドキンちゃんは？
0:01:57,participant24,2,0,0,0,0,まゆちゃんドキンちゃんは？
0:01:59,participant24,2,0,0,0,0,まゆちゃん
0:02:00,participant24,2,0,0,0,0,まーゆちゃん
0:02:02,participant24,2,0,0,0,0,まゆちゃんドキンちゃんは？ドキンちゃん
0:02:08,participant24,2,0,0,0,0,ドキンちゃんドキンちゃん
0:02:19,participant24,2,0,0,0,0,こんにちは
0:02:23,participant24,2,0,0,0,0,こんにちは
0:02:26,participant24,2,0,0,0,0,どうも
0:02:50,participant24,2,0,0,0,0,バイキンマン見バイキンマンが見たいな
0:02:55,participant24,2,0,0,0,0,いー
0:02:56,participant24,2,0,0,0,0,お母さんバイキンマンが見たいな
0:03:07,participant24,2,1,0,1,0,それ好きやね
0:03:19,participant24,2,0,0,0,0,はいこっちおいで、こっちおいで
0:03:22,participant24,2,0,0,0,0,そうそうそうそうそう
0:03:26,participant24,2,0,0,0,0,よいしょ
0:03:27,participant24,2,0,0,0,0,はいタッチタッチタッチタッチ
0:03:29,participant24,2,0,0,0,0,はいせーのいちにいちに
0:03:32,participant24,2,0,0,0,0,足で足で踏むの
0:03:36,participant24,2,0,0,0,0,足で踏んだの
0:03:38,participant24,2,0,0,0,0,はいはいいっちにいっちに
0:03:40,participant24,2,0,0,0,0,いっちに
0:03:43,participant24,2,0,0,0,0,足で踏まんとってよおもちゃを
0:03:46,participant24,2,0,0,0,0,ねえ
0:03:48,participant24,2,1,0,0,0,今度今度これは？
0:03:49,participant24,2,0,0,1,0,アンパンマンする？
0:03:51,participant24,2,0,0,1,0,アンパンマンする？
0:03:54,participant24,2,0,0,0,0,ほら
0:03:58,participant24,2,0,0,0,0,うん
0:03:59,participant24,2,0,0,0,0,一回じゃあここにいれてみて
0:04:01,participant24,2,0,0,0,0,これちょっと難しいか
0:04:02,participant24,2,0,0,0,0,これちょっと難しいか
0:04:04,participant24,2,0,0,0,0,はい
0:04:07,participant24,2,0,0,0,0,うん
0:04:11,participant24,2,0,0,0,0,よしできた
0:04:12,participant24,2,0,0,0,0,今度これは？カレーパンマン
0:04:16,participant24,2,0,0,0,0,ここに入る？
0:04:18,participant24,2,0,0,0,0,ん
0:04:20,participant24,2,0,0,0,0,できた
0:04:25,participant24,2,0,0,0,0,これは？
0:04:30,participant24,2,0,0,0,0,これのここに
0:04:34,participant24,2,0,0,0,0,こっちに入れてこっちに
0:04:38,participant24,2,0,0,0,0,上に入れて上に
0:04:40,participant24,2,0,0,0,0,そうそうそうそう
0:04:42,participant24,2,0,0,0,0,できた
0:04:43,participant24,2,0,0,0,0,できたできた
0:04:45,participant24,2,0,0,0,0,今度は？
0:04:47,participant24,2,0,0,0,0,うん、こっち
0:04:49,participant24,2,0,0,0,0,今度バタコさんとこ入れてみて
0:04:53,participant24,2,0,0,0,0,バタコさんバタコさん
0:04:57,participant24,2,0,0,0,0,バタコさん
0:04:59,participant24,2,0,0,0,0,バーターコーさん
0:05:01,participant24,2,0,0,0,0,バタバタ走るよバタコさん
0:05:03,participant24,2,0,0,0,0,あ、で
0:05:04,participant24,2,0,0,1,0,えらいね
0:05:06,participant24,2,0,0,0,0,そっから入れるの
0:05:08,participant24,2,0,0,0,0,ん、じゃあ今度こっちバイキンマン
0:05:11,participant24,2,0,0,0,0,バイキンマン
0:05:13,participant24,2,0,0,0,0,出してみる？
0:05:17,participant24,2,0,0,0,0,うん
0:05:19,participant24,2,0,0,0,0,ドキンちゃんおるよドキンちゃん
0:05:24,participant24,2,0,0,0,0,ん
0:05:30,participant24,2,0,0,0,0,うん
0:05:31,participant24,2,0,0,0,0,うんそうそうそうそう
0:05:33,participant24,2,0,0,0,0,はい
0:05:33,participant24,2,0,0,0,0,じゃあこっちはどう
0:05:35,participant24,2,0,0,0,0,オレンジの方にオレンジ入れてみて
0:05:40,participant24,2,0,0,0,0,はい
0:05:44,participant24,2,0,0,0,0,うん
0:05:47,participant24,2,0,0,1,0,えらいね
0:05:48,participant24,2,0,0,1,0,えらいね
0:05:51,participant24,2,0,0,0,0,ん？
0:05:52,participant24,2,0,0,0,0,もう一個どこいった？
0:05:55,participant24,2,0,0,0,0,はい
0:05:56,participant24,2,0,0,0,0,はい、クリームパンダ
0:06:00,participant24,2,0,1,0,0,クリームパンダこっちから入れたい？
0:06:02,participant24,2,0,0,0,0,こっから入れてあげて？
0:06:06,participant24,2,0,0,0,0,ん
0:06:08,participant24,2,0,0,0,0,ここはここや、ここや
0:06:10,participant24,2,0,0,0,0,できた
0:06:12,participant24,2,0,0,0,0,できた
0:06:16,participant24,2,0,0,0,0,じゃ今度はアンパンマンのお部屋でーす
0:06:21,participant24,2,0,0,0,0,はい
0:06:26,participant24,2,0,0,0,0,ん、アンパンマンここにまーるのとこ入れてあげて
0:06:37,participant24,2,0,0,0,0,うん、そうやって入れるん
0:06:39,participant24,2,0,0,0,0,うん、はい
0:06:40,participant24,2,0,0,0,0,はいじゃあ今度これは？赤ちゃんマン
0:06:49,participant24,2,0,0,0,0,うん
0:06:52,participant24,2,0,0,0,0,ん？
0:06:59,participant24,2,0,0,0,0,んん？
0:07:10,participant24,2,0,0,0,0,食べちゃダメです
0:07:12,participant24,2,0,0,0,0,食べちゃダメです
0:07:14,participant24,2,0,0,0,0,食べちゃダメです
0:07:16,participant24,2,0,0,0,0,食べちゃダメ
0:07:20,participant24,2,0,0,0,0,うんじゃあちょっとこれどっか出しとこうか？うん
0:07:30,participant24,2,0,0,0,0,食ーべちゃダメ
0:07:35,participant24,2,0,0,0,0,だ
0:07:39,participant24,2,0,0,0,0,ん
0:07:49,participant24,2,0,0,0,0,うん
0:07:51,participant24,2,0,0,0,0,うん
0:07:53,participant24,2,0,0,0,0,だ
0:07:54,participant24,2,0,0,0,0,じゃあこここうやってやってみて
0:07:56,participant24,2,0,0,0,0,はい、じゃあこれ押して
0:07:57,participant24,2,0,0,0,0,よしできた
0:08:00,participant24,2,0,0,0,0,できた
0:08:01,participant24,2,0,0,0,0,よし
0:08:04,participant24,2,0,0,0,0,こらこらこら
0:08:13,participant24,2,0,0,0,0,う～ん
0:08:23,participant24,2,0,0,0,0,ん？
0:08:31,participant24,2,0,0,0,0,あら、こっちも出てきたよ
0:08:34,participant24,2,0,0,0,0,メロンパンナちゃんのお家からメロンパンナちゃんが出てきたよ
0:08:39,participant24,2,0,0,0,0,はい、じゃあまゆちゃんお家に入れてあげてください
0:08:45,participant24,2,0,0,0,0,はい
0:08:49,participant24,2,0,0,0,0,はい
0:08:54,participant24,2,0,0,0,0,はい
0:08:56,participant24,2,0,0,0,0,はい、できたー
0:09:01,participant24,2,0,0,1,0,どれで遊ぼっか
0:09:02,participant24,2,0,0,1,0,どれで遊ぼっか
0:09:04,participant24,2,0,0,0,0,でんでんでんでんでんでんでんでんもあるよ
0:09:06,participant24,2,0,0,0,0,でんでんでんでんでん
0:09:11,participant24,2,0,0,0,0,でんでんでんでんでんでん
0:09:22,participant24,2,0,0,0,0,ん～？
0:09:27,participant24,2,1,0,0,0,どれがいい？
0:09:28,participant24,2,1,0,0,0,どれがいい？
0:09:30,participant24,2,0,0,1,0,これは？
0:09:31,participant24,2,0,0,0,0,ドキンちゃん開けれる？
0:09:33,participant24,2,0,0,0,0,ドキンちゃん開けれる？
0:09:36,participant24,2,0,0,0,0,ね、ドキンちゃん出るかな？
0:09:39,participant24,2,0,0,0,0,ドキンちゃん見れるかな？
0:09:41,participant24,2,0,0,0,0,まゆちゃん見よってよ
0:09:42,participant24,2,0,0,0,0,まゆちゃん見よってよ
0:09:43,participant24,2,0,0,0,0,行くよ？
0:09:45,participant24,2,0,0,0,0,見よってよ？
0:09:50,participant24,2,0,0,0,0,ドキンちゃん開いた
0:09:54,participant24,2,1,0,0,0,メロンパンナちゃん好きやね
0:09:56,participant24,2,0,0,0,0,じゃあアンパンマン
0:09:57,participant24,2,0,0,0,0,まゆちゃん
0:09:57,participant24,2,0,0,0,0,まゆちゃんアンパンマンぴゅっ
0:00:01,participant30,1,1,0,1,0,これ入れんの？
0:00:03,participant30,1,0,0,0,0,ふうかさんこれこれこうやって入るんじゃない？ほら
0:00:09,participant30,1,0,0,0,0,ん？ん？
0:00:11,participant30,1,0,0,0,0,ほらほら
0:00:12,participant30,1,0,0,0,0,入れてごらん
0:00:14,participant30,1,0,0,0,0,私がやるの？
0:00:16,participant30,1,0,0,1,0,やらないの？あなた
0:00:19,participant30,1,0,0,0,0,あか、これこれ
0:00:21,participant30,1,0,0,0,0,おうちのブロックと一緒やん
0:00:22,participant30,1,0,0,0,0,ほらっ入った
0:00:25,participant30,1,0,0,0,0,入ったー
0:00:25,participant30,1,1,0,1,0,私がやるの？
0:00:30,participant30,1,0,0,0,0,おお、開けれた
0:00:32,participant30,1,0,0,0,0,これ出してごらん
0:00:36,participant30,1,0,0,0,0,そっちかーい
0:00:38,participant30,1,0,0,0,0,こっから入れてごらんよ、ふうか
0:00:41,participant30,1,0,0,0,0,いいの？
0:00:43,participant30,1,0,0,0,0,ここも開くでほら
0:00:45,participant30,1,0,0,0,0,ふうか
0:00:46,participant30,1,0,0,0,0,ふうか
0:00:48,participant30,1,0,0,0,0,ほらこれここも開くよ
0:00:53,participant30,1,0,0,0,0,ここもも開けてみたら？ふうか
0:00:55,participant30,1,0,0,0,0,うん
0:00:56,participant30,1,0,0,0,0,あ、そっちにも何か入ってる
0:00:58,participant30,1,0,0,0,0,ほら、しょくパンマンだー
0:01:05,participant30,1,0,0,0,0,うん
0:01:07,participant30,1,0,0,0,0,うん
0:01:09,participant30,1,0,0,0,0,そこもうないやん
0:01:11,participant30,1,0,0,0,0,ふうか他は？
0:01:12,participant30,1,0,0,0,0,こっちは？こっち
0:01:15,participant30,1,0,0,0,0,こっちも開くんやでこれほら
0:01:19,participant30,1,0,0,0,0,開けれるよ
0:01:21,participant30,1,0,0,0,0,うん
0:01:27,participant30,1,0,0,0,0,取れた？
0:01:29,participant30,1,0,0,0,0,取れた？
0:01:34,participant30,1,0,0,0,0,うん
0:01:37,participant30,1,0,0,0,0,取れましたーた
0:01:42,participant30,1,0,0,0,0,ふうかこれ
0:01:43,participant30,1,0,0,0,0,待って上から入れてみよこれ
0:01:45,participant30,1,0,0,0,0,ほらすぐそうやってするー
0:01:47,participant30,1,0,0,0,0,ほれほら帰るんじゃない？
0:01:50,participant30,1,0,0,0,0,ほらほら
0:01:53,participant30,1,0,0,0,0,えいっ
0:01:54,participant30,1,0,0,0,0,やったー入ったー
0:01:57,participant30,1,0,1,1,0,どうでもよさそうやな
0:02:01,participant30,1,0,0,0,0,ん？
0:02:09,participant30,1,0,0,1,0,ふうかこれ写真撮りに行った時におっちゃんが持ってきてくれたやつやんこれ
0:02:14,participant30,1,0,0,0,0,アンパンマン持ってくれ
0:02:19,participant30,1,0,0,0,0,あ
0:02:22,participant30,1,0,0,0,0,あれ、閉じひん
0:02:25,participant30,1,1,0,1,0,そっちがいいの？
0:02:31,participant30,1,0,0,0,0,これは？ふうか
0:02:34,participant30,1,0,0,0,0,うん
0:02:35,participant30,1,0,0,0,0,わあっ出てきたー
0:02:42,participant30,1,0,0,0,0,これは？ふうか
0:02:44,participant30,1,0,0,0,0,これもやってみて？
0:02:46,participant30,1,0,0,0,0,やってみて？
0:02:48,participant30,1,0,0,0,0,ほれ
0:02:49,participant30,1,0,0,0,0,えい
0:02:50,participant30,1,0,0,0,0,ほら
0:02:52,participant30,1,0,0,0,0,えい
0:02:52,participant30,1,0,0,0,0,わー食パンマンが出てきた
0:02:57,participant30,1,1,0,1,0,何、ブロックがいいの
0:03:00,participant30,1,1,0,0,0,うん
0:03:03,participant30,1,0,0,1,0,ブロックするか？じゃあ
0:03:09,participant30,1,0,0,0,0,じゃあこれに入れて
0:03:13,participant30,1,0,0,0,0,これ入れて
0:03:16,participant30,1,0,0,0,0,うん
0:03:17,participant30,1,0,0,0,0,うーん
0:03:19,participant30,1,0,0,1,0,入れないの？
0:03:22,participant30,1,0,0,1,0,そこから入れるの
0:03:33,participant30,1,0,0,1,0,ふうかこんなんは？
0:03:34,participant30,1,0,0,0,0,これどうするんやろ
0:03:37,participant30,1,0,0,0,0,ん？
0:03:47,participant30,1,0,0,0,0,うわ
0:03:48,participant30,1,0,0,0,0,うわ～～
0:03:51,participant30,1,0,0,0,0,すごいね～～
0:03:53,participant30,1,0,0,0,0,すごいね
0:03:55,participant30,1,0,0,1,0,初めて見るね、こんなんね
0:03:58,participant30,1,0,0,0,0,うわ～～～～～
0:04:00,participant30,1,0,0,0,0,あら、脱線
0:04:03,participant30,1,0,0,0,0,うわ～
0:04:05,participant30,1,0,0,0,0,うん
0:04:06,participant30,1,0,0,0,0,それは置いても走らんよ
0:04:13,participant30,1,0,0,0,0,これもいくの
0:04:13,participant30,1,0,0,0,0,うわーすご～～い
0:04:17,participant30,1,0,0,0,0,すごいね
0:04:21,participant30,1,0,0,0,0,なんにもないのあんた
0:04:23,participant30,1,0,0,0,0,ほらほら
0:04:28,participant30,1,0,0,0,0,すごいねふうちゃん
0:04:33,participant30,1,1,0,1,0,なんブロックがいいの
0:04:42,participant30,1,0,0,0,0,これすごいよ
0:04:43,participant30,1,0,0,0,0,繋がっていくよ
0:04:45,participant30,1,0,0,0,0,うわ～
0:04:50,participant30,1,0,0,0,0,あーあーあー
0:04:51,participant30,1,0,0,0,0,あーあーあー
0:04:55,participant30,1,1,0,1,0,こっちがいいの
0:04:59,participant30,1,0,0,1,0,中入れるの？
0:05:06,participant30,1,0,0,0,0,うん
0:05:08,participant30,1,0,0,0,0,あら
0:05:10,participant30,1,0,0,0,0,うん
0:05:13,participant30,1,0,0,0,1,それやってみる？ふうか
0:05:16,participant30,1,0,0,0,1,ふうかこれやってみようか？
0:05:18,participant30,1,0,0,0,0,はい持って
0:05:19,participant30,1,0,0,0,0,これ置いて
0:05:20,participant30,1,0,0,0,0,もってよ？
0:05:22,participant30,1,0,0,0,0,おかたっ、あー
0:05:23,participant30,1,0,0,0,0,タッチして？
0:05:25,participant30,1,0,0,0,0,タッチしていっちゃん
0:05:28,participant30,1,0,0,0,0,はいよいしょ
0:05:30,participant30,1,0,0,0,0,タッチ
0:05:32,participant30,1,0,0,0,0,いか
0:05:33,participant30,1,0,0,0,0,ふうかタッチして！ほら
0:05:35,participant30,1,0,0,1,0,やらないの？
0:05:37,participant30,1,0,0,0,0,ほれ
0:05:41,participant30,1,0,0,0,0,いったー
0:05:43,participant30,1,0,0,0,0,ふうかもやってみたらいいのにー
0:05:46,participant30,1,0,0,0,0,はい
0:05:49,participant30,1,0,0,0,0,はい、あああ
0:05:51,participant30,1,0,0,0,0,そういうことしないの
0:05:53,participant30,1,1,0,1,0,ブロックがいいの？
0:05:55,participant30,1,0,0,0,0,ん
0:06:16,participant30,1,0,0,0,0,わあ
0:06:17,participant30,1,0,0,0,0,すごいね
0:06:19,participant30,1,0,0,0,0,すごいね
0:06:22,participant30,1,0,0,0,0,うん
0:06:31,participant30,1,0,0,0,0,ほらほら
0:06:37,participant30,1,0,0,0,0,こうやって乗せたらぴゅーっていくよ
0:06:40,participant30,1,1,0,1,0,はい、やれと、はい
0:06:43,participant30,1,0,0,0,0,見ててよ
0:06:44,participant30,1,0,0,0,0,ほらっ
0:06:48,participant30,1,0,0,0,0,ほら
0:06:50,participant30,1,0,0,0,0,うん、ふうかもやらない？ほれ
0:06:55,participant30,1,0,0,0,0,そこに乗せるの？
0:07:00,participant30,1,0,0,0,0,めえ
0:07:09,participant30,1,0,0,0,0,おお入れれる？
0:07:11,participant30,1,0,0,0,0,ほれ
0:07:12,participant30,1,0,0,0,0,あら、出てきちゃった
0:07:15,participant30,1,0,0,0,0,ほら
0:07:19,participant30,1,0,0,0,0,これはここかなーここかなーふうか
0:07:22,participant30,1,0,0,0,0,あらら、あらら
0:07:24,participant30,1,0,0,0,0,そっから入れるの？
0:07:27,participant30,1,0,0,0,0,なんじゃいー
0:07:28,participant30,1,0,0,0,0,ないよそこ
0:07:31,participant30,1,0,0,0,0,はい
0:07:33,participant30,1,0,0,0,0,それ入るかな？ふうか
0:07:36,participant30,1,0,0,0,0,ああ、そっから入れれば入るわね
0:07:41,participant30,1,0,0,0,0,なに？
0:07:54,participant30,1,0,0,1,0,そっちに変えるの？
0:08:00,participant30,1,0,0,0,0,いた
0:08:01,participant30,1,0,0,0,0,いたっ
0:08:02,participant30,1,0,0,0,0,うわ～～
0:08:05,participant30,1,0,0,0,0,アンパンマンのお部屋
0:08:07,participant30,1,0,0,0,0,あれ、うわー入った
0:08:16,participant30,1,0,0,0,0,そこから出すん
0:08:20,participant30,1,0,0,0,0,ふうちゃんそれゴミ
0:08:22,participant30,1,0,0,0,0,置いとき
0:08:28,participant30,1,0,0,0,0,あーあーあー
0:08:31,participant30,1,0,0,0,0,ふうちゃんほらほらこれ置いてみ
0:08:34,participant30,1,0,0,0,0,置いてごらん
0:08:35,participant30,1,0,0,0,0,ほれほれ
0:08:37,participant30,1,0,0,0,0,置いて
0:08:37,participant30,1,0,0,0,0,ほいっ
0:08:38,participant30,1,0,0,0,0,ほいっいひょいひょいひょい
0:08:41,participant30,1,0,0,0,0,ほいっ
0:08:41,participant30,1,0,0,0,0,ほらーいったー
0:08:44,participant30,1,0,0,0,0,やったー
0:08:45,participant30,1,0,0,0,0,ほらほら
0:08:47,participant30,1,0,0,0,0,置いてみて
0:08:48,participant30,1,0,0,0,0,ほら
0:08:49,participant30,1,0,0,0,0,やったー
0:08:53,participant30,1,0,0,0,0,今度いっぱい繋がってるやつにしようかふうか
0:08:56,participant30,1,0,0,0,0,どこいった？繋がってんの
